OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
66594,FRIENDLY GUS STORE #23,I-16/SR-19,Dublin,GA,85,3.399,32.5404447,-82.903754
66595,GULF OIL LP #5040,"I-90, EXIT 9",Charlton,MA,34,3.909,42.1521277,-71.988887
66597,BP,"I-16, EXIT 90 & US-1",Twin City                               ,GA,195,3.78233333,32.5829413,-82.1551219
66598,WOODSHED LL,I-166 & I-169,S Coffeyville,OK,307,3.099,36.9945248,-95.6202552
66601,LOVES TRAVEL STOP #323,"I-69, EXIT 264 & SR-18",Marion,IN,457,3.57566666,39.806037,-86.0313091
66603,COFFEE CUP FUEL STOP #7,"I-90, EXIT 406 & SR-11",Brandon,SD,530,2.97733333,43.6088597,-96.5811243
66604,GALLOPS,"I-90, I-80, EXIT 40",La Porte,IN,370,3.549,41.6673878,-86.7290489
66606,BART INDUSTRIES,"I-91, EXIT 6",Bellows Falls                           ,VT,215,3.709,43.2217541,-72.4539735
66607,7-ELEVEN #37392,"I-93, EXIT 5",Londonderry,NH,34,3.799,42.9347927,-71.3830446
66608,CASEYS #2650,I-94/US-52 EXIT 135 & CR-173,Melrose,MN,522,3.179,45.6746836,-94.8075586
66612,STOP N GO #1709,"I-94, EXIT 105",Hixton                                  ,WI,295,3.23733333,44.3853977,-90.9989802
66613,LOVES TRAVEL STOP #362,"I-10, EXIT 7 & SR-3063",Vinton,LA,690,3.30566666,30.1765033,-93.5872155
66614,MARATHON,"I-94, EXIT 212A",Detroit,MI,325,3.899,42.3392698,-83.1201242
66614,MARATHON,"I-94, EXIT 212A",Detroit,MI,325,3.699,42.3392698,-83.1201242
66615,KWIK TRIP #396,"I-94, EXIT 295",Waukesha,WI,444,3.399,43.0471596,-88.2491381
66618,CIRCLE K #2723378,I-95,Sumter,SC,42,3.159,33.961749,-80.0451768
66620,Shell,"I-95, EXIT 130",Ashland,VA,180,3.264,37.7409247,-77.4544556
66622,DUNCAN TRUCK STOP,"I-95, EXIT 15",Jersey City                             ,NJ,115,3.409,40.7215682,-74.047455
66624,Sunoco,"I-95, EXIT 25",Croydon                                 ,PA,160,3.659,40.1048787,-74.9006728
66625,EXIT 43 QUICK STOP,"I-95, EXIT 43",Richmond,ME,170,3.76566666,44.0878744,-69.8010647
66628,Chevron,"I-95, EXIT 5 & US-17",Hardeeville,SC,42,3.00733333,32.2629084,-81.0917745
66631,SPEEDWAY #3589,I-96,Lake Odessa,MI,342,3.599,42.7847564,-85.1383367
66632,SHELL FOOD MART AND TRUCKSTOP,I-985,Gainesville,GA,16,3.399,34.2402502,-83.8398107
66635,C  BARN,US-67,Park Hills,MO,540,3.049,37.8621814,-90.4904317
66637,BERKLYS TRAVEL CENTER,US-281,Round Mountain,TX,595,3.31566666,30.4081988,-98.3543921
66640,Kent Kwik #928,US-82/SR-6 & SR-5/SR-25,Brent,AL,615,3.099,32.9373463,-87.1647184
66643,DEERFIELD TRAVEL CENTER,"I-55, EXIT 8",Steele,MO,275,2.97566666,36.0839594,-89.8292512
66645,ALLSUPS #2390,"I-20/US-84, EXIT 270",Merkel,TX,575,2.87566666,32.4746302,-99.9985196
66648,CHEVRON,"I-20, EXIT 113",Bessemer,AL,615,3.099,33.3997902,-86.9795745
66649,CHOCTAW TRAVEL PLAZA #637,US-59 & CR-E1452,Heavener,OK,645,3.299,34.9093006,-94.6091394
66659,MARATHON,SR-37,Mitchell                                ,IN,415,3.599,38.7277483,-86.4842876
66664,CASEYS #3294,"I-380/SR-27, EXIT 43 & SR-150",Urbana,IA,380,3.449,42.223793,-91.8755241
66667,CIRCLE K #4701408,"I-36, EXIT 99",Rochelle,IL,520,3.499,41.9239178,-89.0687074
66668,ACME TRUCK STOP,"I-4, EXIT 96",Orlando                                 ,FL,140,3.399,28.4654582,-81.4648738
66669,CIRCLE K #2726032,I-40,Jacksonville,FL,75,3.429,30.3262247,-81.6579179
66670,SPEEDWAY #7930,"I-40, 1126 N MAIN ST",Lillington,NC,63,3.759,35.399121,-78.8156001
66671,CIRCLE K #2723686,US-72,Scottsboro,AL,285,3.26566666,34.6866858,-85.9942566
66673,MARATHON,SR-72,Huntsville,AL,615,2.979,34.62912,-86.895326
66676,HUTCH'S #118,"I-40, EXIT 108",Watonga,OK,483,3.099,35.8483867,-98.4133205
66678,NKS ROYAL TRUCKSTOP,"I-40, EXIT 16",Gallup,NM,580,3.119,35.5325651,-108.7355695
66680,BIG TOP TRAVEL CENTER,"I-20, EXIT 157",Delhi                                   ,LA,760,2.969,32.4428358,-91.493904
66683,SUPERSTOP Shell,"I-40, EXIT 192",Stuttgart                               ,AR,695,3.41566666,34.5003748,-91.5526281
66689,ROSCOE TRAVEL PLAZA,"I-20, EXIT 235",Roscoe,TX,575,2.759,32.4359882,-100.5264479
66693,Allsup Marketplace #2400,"I-40, EXIT 356",San Jon,NM,585,3.059,35.1120068,-103.3281776
66705,7-ELEVEN,"I-44, EXIT 1/US-287",Wichita Falls,TX,770,2.76066666,33.8853196,-98.4385505
66709,CIRCLE K #2709343,"I-24, EXIT 169",Wildwood,GA,285,3.14566666,33.0654013,-85.0735505
66715,7-Eleven #34210,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.189,40.1672117,-105.101928
66717,Fast Stop Travel Centers #1131,"I-25/US-87, EXIT 80",Wheatland,WY,795,3.499,42.0528417,-104.9656946
66718,Bartonville SHELL,"I-474, EXIT 6",Peoria,IL,368,4.299,40.6543728,-89.6414237
66720,MOUNTAIN ENERGY #126,"I-26, EXIT 13",Hendersonville,NC,210,2.84566666,35.3455627,-82.4462731
66721,USA SPEEDTRAC,"I-49US-167, EXIT 11",Grand Coteau,LA,730,3.399,30.4199203,-92.0465087
66725,SPEEDWAY #9662,I-264,Louisville,KY,415,3.029,38.224371,-85.6448514
66728,CIRCLE K #2723706,"I-81/US-52, EXIT 72 & I-77, EXIT 41",Wytheville,VA,185,3.349,36.9479966,-81.0869747
66734,Marathon,"I-675, Exit 7",Ellenwood,GA,18,3.009,33.6072301,-84.2957684
66737,THE JUNCTION,US-59 & US-73,Atchison,KS,400,3.279,39.5557102,-95.1486497
66738,TREX MART #9,I-29,Dearborn                                ,MO,400,2.999,39.5219411,-94.7699608
66739,ZIP TRIP #64,I-29,Brookings                               ,SD,530,3.399,44.3127991,-96.758367
66741,DEANS LANE VALERO,I-295,Monmouth Junction,NJ,230,3.14566666,40.3789957,-74.5465436
66742,DEEP WATER TRUCK STOP,"I-295, EXIT 2C",Penns Grove,NJ,230,3.279,39.7295581,-75.4679734
66746,CASEYS #4246,"I-30, EXIT 123",Bryant,AR,695,3.03233333,34.6152445,-92.5056532
66747,LOVES TRAVEL STOP #322,"I-90, EXIT 3",Roscoe,IL,290,3.789,42.3909901,-88.9755696
66749,BIG RIVER #18,"I-310 EXIT 2, & US-61",Saint Rose,LA,725,3.099,29.9701373,-90.3262802
66750,LOVES TRAVEL STOP #177,I-35,El Dorado,KS,336,3.25566666,37.8173015,-96.8537388
66751,FAST N FRIENDLY,"I-35, EXIT 132",Emporia                                 ,KS,336,3.65733333,38.4127216,-96.1558576
66756,CASEYS #2550,"I-35, EXIT 33 & US-34",Osceola,IA,320,3.339,41.044215,-93.7888466
66760,LOVES TRAVEL STOP #326,I-26 EXIT 154A,Orangeburg,SC,135,3.389,33.5395682,-80.8083536
66761,SPEEDWAY #4589,US-501 & SR-90,Conway,SC,205,3.064,33.8588787,-79.0874643
66762,EXXON TIGER MART #44,"US-45,  EXIT 249",Ennis,TX,637,3.099,32.3293111,-96.6252679
66763,SPEEDWAY #7998,US-52 & US-74,Wadesboro,NC,46,3.64566666,34.9681979,-80.0754266
66765,STRIPES #40736,US-77/US-83,Olmito,TX,598,2.999,26.0113442,-97.5311904
66767,SPRINT MART #49,"I-22/US-78, EXIT 87 & SR-811",Tupelo,MS,742,2.99233333,34.2576067,-88.7033859
66769,PETRO STOPPING CENTER #344,"I-95, EXIT 3",Kingsland,GA,75,3.649,30.8147546,-81.6643758
66771,FLYING J TRAVEL PLAZA #727,"I-69C/US-281, EXIT 8 & FM-1925",Edinburg,TX,639,3.084,26.3013982,-98.1624501
66773,STRIPES 7FLEET #42475,US-62,Hobbs,NM,700,3.459,32.7034667,-103.1191678
66774,Clark #4667,"I-80/I-90, EXIT 39 & SR-109",Delta,OH,550,3.699,41.5725731,-84.0059127
66775,GO MART,US-33 & CR-116,Rockbridge,OH,315,3.499,39.5797876,-82.5221027
66776,S&G #77,US-224 & US-23,Alvada,OH,411,3.259,41.0673579,-83.4017701
66778,LOVES TRAVEL STOP #169,"I-44, EXIT 179 & US-377/SR-99",Stroud                                  ,OK,560,3.144,35.7477749,-96.6566742
66780,DIAMOND #20,"I-65, EXIT 93 & SR-84",Evergreen,AL,720,3.399,31.4408952,-86.9811012
66784,Texaco #384529,US-80/SR-8 & SR-14,Selma,AL,720,3.299,32.4078632,-87.0207473
66785,WINFIELD TRUCK STOP,SR-129,Winfield,AL,615,3.659,33.9281866,-87.8163017
66786,Circle K #2741791,"I-40, EXIT 175 & SR-31",Lonoke,AR,695,3.139,34.8016803,-91.7398842
66787,TEXACO,"I-59, EXIT 67B",Hattiesburg                             ,MS,620,3.06566666,31.2977397,-89.3527503
66788,CIRCLE K #4703626,"I-75, EXIT 60 & SR-68",Sweetwater,TN,285,3.289,35.5986652,-84.5125931
66793,CIRCLE K #2723693,"I-526, EXIT 19 & SR-10-60",Charleston,SC,42,2.97566666,32.7884363,-79.9399309
66795,FUEL MART #645,"I-90, EXIT 353",Spencer                                 ,SD,530,3.499,43.7255241,-97.5937957
66796,ROYAL FARMS #109,US-13 & SR-404,Bridgeville,DE,243,3.259,38.7427231,-75.6032026
66799,ONE9 #1403,"I-75/SR-93, EXIT 451 & US-129",Jasper,FL,10,3.259,30.5182727,-82.94819
66799,SHELL DBA ONE9 #1403,"I-75/SR-93, EXIT 451 & US-129",Jasper,FL,10,3.244,30.5182727,-82.94819
66800,CIRCLE K #2743950,I-35,San Antonio,TX,740,2.804,29.3241361,-98.5987433
66801,SUNSTOP #330,"I-75, EXIT 460 & SR-6",Jennings,FL,75,3.299,30.5958386,-83.1210483
66802,MOBIL,US-27 & SR-66,Sebring                                 ,FL,140,3.459,27.4212485,-81.4171694
66803,Stripes,FM-2061 & FM-3072,Pharr,TX,639,3.16566666,26.1947962,-98.1836216
66804,PWI #586,"I-80, EXIT 104  & US-191",Rock Springs,WY,835,3.199,41.5871173,-109.2488793
66805,CIRCLE K #2723553,US-27,Ringgold,GA,285,3.07566666,34.91591,-85.1091173
66807,QUICK FUEL #5303,"I-35E, EXIT 436A",Dallas,TX,637,3.04566666,32.8782662,-96.898121
66809,CASEYS #3449,SR-78,Wapello,IA,380,3.349,41.0029892,-92.3946263
66810,QUICK FUEL #3145,SR-83,Bensenville,IL,290,3.509,41.9538384,-87.9431781
66810,QUICK FUEL #3145,SR-83,Bensenville,IL,290,3.449,41.9538384,-87.9431781
66810,QUICK FUEL #3145,SR-83,Bensenville,IL,290,3.539,41.9538384,-87.9431781
66812,FAMILY EXPRESS #47 (DISCOUNT AVAILABLE),"I-65, EXIT 201 & US-24/US-231",Remington,IN,375,3.55233333,40.7608729,-87.1508522
66813,MCCLURE OIL #59,I-69 EXIT 259,Gas City                                ,IN,457,3.639,40.4757245,-85.5491964
66815,MAXS #132,US-641 N,Murray,KY,490,3.399,36.6334762,-88.3111723
66816,CIRCLE K #4707082,"I-95, EXIT 132 & SR-139",Fairfield,ME,170,3.899,44.588511,-69.599075
66817,JOLLY TRUCK STOP,US-82/US-287,Wichita Falls,TX,770,2.899,33.8773318,-98.5533152
66819,ROAD RANGER #265,"I-88, EXIT 54",Dixon,IL,520,3.499,41.8081558,-89.4926261
66819,ROAD RANGER #265,"I-88, EXIT 54",Dixon,IL,520,3.479,41.8081558,-89.4926261
66820,CM BREAUX BRIDGE,"I-10, EXIT 109",Breaux Bridge,LA,600,3.299,30.293254,-91.9221228
66821,DENTON GOOSE CREEK,SR-404/SR-619,Denton                                  ,MD,194,3.259,38.8845583,-75.8271564
66822,WILD BILL'S,I-78,Sherman                                 ,MS,435,2.919,34.3592707,-88.8411688
66824,STRIPES #42435,US-87/US-277,San Angelo,TX,740,2.799,31.4196736,-100.440717
66827,FLYING J #860,"QEW, EXIT 5",Fort Erie,ON,430,5.17697241,42.9091555,-78.9142795
66827,FLYING J #860,"QEW, EXIT 5",Fort Erie,ON,430,5.17963978,42.9091555,-78.9142795
66827,FLYING J #860,"QEW, EXIT 5",Fort Erie,ON,430,5.1758301,42.9091555,-78.9142795
66827,FLYING J #860,"QEW, EXIT 5",Fort Erie,ON,430,5.17811523,42.9091555,-78.9142795
66827,FLYING J #860,"QEW, EXIT 5",Fort Erie,ON,430,5.18765839,42.9091555,-78.9142795
66827,FLYING J #860,"QEW, EXIT 5",Fort Erie,ON,430,5.18842336,42.9091555,-78.9142795
66829,KINGSTON CARDLOCK,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.39469036,39.3789387,-85.3883005
66829,KINGSTON CARDLOCK,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.40169746,39.3789387,-85.3883005
66829,KINGSTON CARDLOCK,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.39543974,39.3789387,-85.3883005
66829,KINGSTON CARDLOCK,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.40219907,39.3789387,-85.3883005
66829,KINGSTON CARDLOCK,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.39394131,39.3789387,-85.3883005
66829,KINGSTON CARDLOCK,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.45216443,39.3789387,-85.3883005
66831,PETRO-CANADA,HWY 17/ 69,Sudbury                                 ,ON,460,3.48592833,31.7790526,-93.0990531
66831,PETRO-CANADA,HWY 17/ 69,Sudbury                                 ,ON,460,3.47900265,31.7790526,-93.0990531
66831,PETRO-CANADA,HWY 17/ 69,Sudbury                                 ,ON,460,3.47746734,31.7790526,-93.0990531
66831,PETRO-CANADA,HWY 17/ 69,Sudbury                                 ,ON,460,3.48541438,31.7790526,-93.0990531
66833,STRIPES #5148,US-281,Pharr,TX,639,3.399,26.2465164,-98.1757312
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,280,3.339,40.9044778,-89.0345224
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,280,3.439,40.9044778,-89.0345224
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,280,3.449,40.9044778,-89.0345224
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.39722401,34.7193667,-86.663325
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.40630048,34.7193667,-86.663325
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.39948962,34.7193667,-86.663325
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.39625375,34.7193667,-86.663325
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.40695023,34.7193667,-86.663325
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.3981947,34.7193667,-86.663325
66838,RUTTERS #96,US-322 & SR-655,Milroy,PA,14,4.05066666,40.7162115,-77.5892193
66843,FLYING J TRAVEL PLAZA #728,"I-10, EXIT 37",El Paso,TX,640,3.09233333,31.815102,-106.5493431
66844,CIRCLE K #2706984,US-77 & CR-1356,Kingsville,TX,625,2.82233333,27.5158689,-97.856109
66845,CIRCLE K #2723643,SR-431,Dothan,AL,20,3.58233333,31.2237285,-85.3934375
66846,CIRCLE K #2723664,US-280,Childersburg,AL,615,3.899,33.2867607,-86.3635437
66847,CIRCLE K #2723667,"I-20, EXIT 185 & SR-21",Oxford,AL,615,2.999,33.6118249,-85.7806969
66848,CIRCLE K #2723695,"I-55, EXIT 265",Senatobia,MS,435,3.199,34.5988147,-89.9473526
66850,Stripes,ST 77,Riviera,TX,625,3.12566666,27.2987386,-97.8143004
66853,LOVES TRAVEL STOP #327,US-77 & FM-1898,Kingsville,TX,625,3.15566666,27.5306787,-97.8538386
66854,TA WAPAKONETA TRAVEL CENTER,"I-75, EXIT 111",Wapakoneta                              ,OH,411,3.28233333,40.5558853,-84.1700325
66856,Speedway #4800,"I-94, EXIT 183",Clearwater,MN,453,3.199,45.4113451,-94.0563284
66858,LOVES TRAVEL STOP #328,"I-10, EXIT 162",Chandler,AZ,930,3.469,33.326768,-111.9720781
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.7314019,,
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.74186729,,
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.74116815,,
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.7303579,,
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.73244636,,
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.51093964,,
66862,LOVES TRAVEL STOP #330,I-40 EXIT 280 & SR-56,Baxter,TN,460,3.234,36.1492779,-85.6284814
66863,101 TRAVEL PLAZA,"I-40, EXIT 101 & SR-104",Cedar Grove,TN,435,2.999,35.8362896,-88.5799746
66865,FLYING J FUEL STOP #741,US-287/US-281/US-82 & SR-473,Wichita Falls,TX,770,3.12566666,33.9004572,-98.5020777
66867,KWIK STAR #212,"US-61, EXIT 156",Maquoketa,IA,335,3.624,42.0779361,-90.6823835
66868,STRIPES #40604,US-83,Mission,TX,639,2.88233333,26.1960867,-98.2759043
66869,SPEEDWAY #4630,US-220 BUS & CR-782,Ridgeway,VA,185,3.409,36.5768047,-79.8583721
66870,PETRO STOPPING CENTER NAPOLEON,"US-24/US-6/CR-3, EXIT 41",Napoleon,OH,550,3.70566666,41.3922726,-84.1252243
66874,FLYING J TRAVEL PLAZA #733,"I-27, EXIT 4 & US-82",Lubbock,TX,700,3.33233333,33.5268455,-101.843991
66876,PILOT TRAVEL CENTERS #156,SR-1633 & SR-813 & SR-9004,Mortons Gap,KY,490,3.629,37.2367115,-87.4752761
66877,PILOT TRAVEL CENTER #916- TOWN PUMP,US-93 & US-12,Lolo,MT,820,3.609,46.7970572,-114.0995054
66878,PILOT TRAVEL CENTER #915- TOWN PUMP,"I-90, EXIT 455",Billings,MT,780,3.58066666,45.7496529,-108.5563602
66879,TA EXPRESS,"I-40, EXIT 101",Atkins,AR,695,3.34066666,35.253433,-92.933324
66880,LOVES TRAVEL STOP #324,I-80 EXIT 242 & SR 339,Mifflinville,PA,138,3.96566666,41.029526,-76.2998965
66881,PLAZAGO TRUCKSTOP,US-50/SR-61 & SR-96/SR-14,South Hutchinson,KS,570,3.269,38.0280671,-97.9403303
66888,LOVES TRAVEL STOP #334,"I-84, EXIT 211 & US-30/SR-24",Heyburn,ID,785,3.89233333,42.5585202,-113.763904
66890,CASEYS #4223,US-25E,Middlesboro,KY,405,3.489,36.6232862,-83.7043212
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.489,42.2974954,-85.0032003
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.569,42.2974954,-85.0032003
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.589,42.2974954,-85.0032003
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.649,42.2974954,-85.0032003
66893,ONE9 #1291,US-287 & CR-174,Bowie,TX,770,2.91233333,33.4198886,-94.4479626
66894,PILOT TRAVEL CENTERS #259,US-69,Muskogee,OK,560,3.32233333,35.7388711,-95.4025929
66895,TA Express Tonkawa,"I-35, EXIT 40 & US-60",Tonkawa,OK,500,3.294,36.6937224,-97.3007642
66897,FLYING J TRAVEL PLAZA #604,"I-65, EXIT 158",Hope Hull,AL,720,3.309,32.2698632,-86.3571916
66898,PILOT TRAVEL CENTERS #384,"I-95, EXIT 58",Colonial Heights,VA,180,3.799,37.2557347,-77.3978408
66899,LOVES TRAVEL STOP #333,"I-77, EXIT 83",Fort Mill,SC,46,3.38066666,35.0165097,-80.9691999
66900,DODGE CITY PETRO #397,"I-65, EXIT 299 & SR-69",Hanceville,AL,615,3.919,34.0623275,-86.7627004
66902,CIRCLE K #4707239,SR-103,Warner,NH,170,3.93233333,43.2888379,-71.8335951
66905,CIRCLE K #4707212,SR-27,Raymond,NH,170,3.759,43.0393652,-71.1965544
66906,LOVES TRAVEL STOP #331,"I-45, EXIT 272",Hutchins,TX,630,3.10233333,32.6604411,-96.7248901
66908,CIRCLE K #2723708,"I-81, EXIT 77",Wytheville,VA,65,3.36566666,36.9555378,-81.0556143
66911,LOVES TRAVEL STOP #343,"I-20 & I-59, EXIT 165",Toomsuba,MS,705,3.009,32.4134102,-88.5061408
66912,LOVES TRAVEL STOP #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,910,3.677,37.6907851,-113.0619779
66912,LOVES TRAVEL STOPS #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,910,3.649,37.6907851,-113.0619779
66914,FLYING J TRAVEL PLAZA #683,"I-95, EXIT 106",Kenly,NC,205,3.709,35.590929,-78.1343299
66915,CIRCLE K #2723716,"I-81, EXIT 84",Max Meadows,VA,185,3.46233333,36.97166,-80.9503639
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,280,3.549,41.0525331,-89.0503587
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,280,3.499,41.0525331,-89.0503587
66920,7-ELEVEN #35562,"I-85, EXIT 32",Charlotte,NC,46,3.379,35.2723208,-80.8490707
66921,LOVES TRAVEL STOP #338,"I-95/SR-405, EXIT 90 & SR-144",Richmond Hill,GA,195,3.364,31.9382381,-81.3035515
66922,LOVES TRAVEL STOPS #339,"I-20, EXIT 115 & FM-1882",Odessa,TX,710,3.549,31.8335031,-102.3869815
66922,LOVES TRAVEL STOP #339,"I-20, EXIT 115 & FM-1882",Odessa,TX,710,3.549,31.8335031,-102.3869815
66923,LOVES TRAVEL STOP #765,"I-85, EXIT 147",Commerce,GA,16,3.21066666,34.2368909,-83.4900222
66925,FLYING J TRAVEL PLAZA #714,"I-77, EXIT 73",Rock Hill,SC,46,3.399,34.9270423,-80.9754655
66927,PILOT TRAVEL CENTER #41,I-64 EXIT 113 SE QUAD,Mount Sterling                          ,KY,410,3.759,38.0561079,-83.9431961
66927,PILOT TRAVEL CENTERS #41,I-64 EXIT 113 SE QUAD,Mount Sterling                          ,KY,410,3.769,38.0561079,-83.9431961
66928,FLYING J TRAVEL PLAZA #730,"I-35/US-83, EXIT 13",Laredo,TX,693,3.599,27.5065905,-99.4824484
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.599,38.6026023,-90.0854096
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.499,38.6026023,-90.0854096
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.389,38.6026023,-90.0854096
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.699,38.6026023,-90.0854096
66931,CASEYS #3896,"I-380, EXIT 35",Center Point,IA,380,3.449,42.1908265,-91.7851772
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,345,3.449,40.9127103,-90.6472477
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,345,3.399,40.9127103,-90.6472477
66935,FRANCIS CREEK TRAVEL PLAZA,SR-41,Francis Creek,WI,444,3.384,44.199439,-87.7214755
66937,LOVES TRAVEL STOP #341,"I-44, EXIT 189",Rolla,MO,540,3.30066666,37.9421901,-91.7955819
66939,KWIK TRIP #416,SR-172 & CR-GV,De Pere,WI,582,3.39066666,44.4493584,-88.0599986
66941,PILOT TRAVEL CENTERS #367,"I-30, EXIT 87 & 88",Caddo Mills,TX,630,3.169,33.0075621,-96.2246292
66942,MAVERIK COUNTRY STORE #612,"I-15, EXIT 362",Brigham City,UT,835,3.449,41.4884293,-112.0530866
66944,LOVES TRAVEL STOPS #316,"I-95, EXIT 273 & US-1",Ormond Beach,FL,75,3.489,29.306737,-81.0959315
66944,LOVES TRAVEL STOP #316,"I-95, EXIT 273 & US-1",Ormond Beach,FL,75,3.477,29.306737,-81.0959315
66945,PILOT TRAVEL CENTERS #159,"I-64, EXIT 211",Providence Forge,VA,180,3.899,37.4424264,-77.0439583
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.6295456,,
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.62000927,,
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.61898985,,
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.62102914,,
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.63022827,,
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.62238967,,
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.62238967,37.6044889,-92.30222
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.62000927,37.6044889,-92.30222
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.63022827,37.6044889,-92.30222
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.6295456,37.6044889,-92.30222
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.61898985,37.6044889,-92.30222
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.62102914,37.6044889,-92.30222
66948,CIRCLE K #4707618,"I-481, EXIT 8 & CR-82",East Syracuse,NY,220,3.799,43.0638883,-76.0523017
66951,BERKLYS TRAVEL CENTER #3,US-377/US-87,Brady,TX,575,3.61566666,31.0959293,-99.3276739
66953,LOVES TRAVEL STOP #355,"I-65, EXIT 16",Memphis,IN,415,3.949,38.4656217,-85.7702806
66954,LOVES TRAVEL STOP #344,I-240 EXIT 21 & US-78/SR-4,Memphis,TN,435,3.249,35.1460249,-90.0517638
66955,LOVES TRAVEL STOP #349,"I-8, EXIT 3",Yuma,AZ,900,3.50233333,32.6800279,-114.5517796
66956,LOVES TRAVEL STOP #348,"I-69/I-24, EXIT 27 & US-62",Calvert City,KY,490,3.689,37.0333896,-88.3500362
66957,LOVES TRAVEL STOP #346,I-65 EXIT 46 & SR-99,Columbia,TN,460,3.789,35.6429875,-86.8592082
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.40695023,42.0556249,-88.2202584
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.59317483,42.0556249,-88.2202584
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.59114784,42.0556249,-88.2202584
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.39722401,42.0556249,-88.2202584
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.60163996,42.0556249,-88.2202584
